서울특별시, 은평구, 대조동, 11120580, 45.2, 25134
서울특별시, 은평구, 응암1동, 11120590, 43.2, 31425
서울특별시, 은평구, 응암2동, 11120600, 42.4, 25796
서울특별시, 은평구, 신사1동, 11120650, 44.3, 25761
서울특별시, 은평구, 신사2동, 11120660, 44.6, 19255
서울특별시, 은평구, 증산동, 11120670, 44.6, 14124
서울특별시, 은평구, 수색동, 11120680, 44.4, 10751
서울특별시, 은평구, 진관동, 11120710, 43.1, 53336
서울특별시, 은평구, 불광2동, 11120720, 45.6, 26087
서울특별시, 은평구, 응암3동, 11120730, 46, 23094
서울특별시, 은평구, 역촌동, 11120740, 44.2, 43277
서울특별시, 서대문구, 천연동, 11130520, 44.7, 16648
서울특별시, 서대문구, 홍제1동, 11130620, 44.6, 22381
서울특별시, 서대문구, 홍제3동, 11130640, 45.9, 14567
서울특별시, 서대문구, 홍제2동, 11130650, 44.9, 13024
서울특별시, 서대문구, 홍은1동, 11130660, 45, 21594
서울특별시, 서대문구, 홍은2동, 11130680, 45.2, 25074
서울특별시, 서대문구, 남가좌1동, 11130690, 42.4, 14726
서울특별시, 서대문구, 남가좌2동, 11130700, 43.6, 29260
서울특별시, 서대문구, 북가좌1동, 11130710, 43.3, 17178
서울특별시, 서대문구, 북가좌2동, 11130720, 44.9, 30375
서울특별시, 서대문구, 충현동, 11130730, 44.5, 19681
서울특별시, 서대문구, 북아현동, 11130740, 42.6, 15258
서울특별시, 서대문구, 신촌동, 11130750, 44.6, 23537
서울특별시, 서대문구, 연희동, 11130760, 45.2, 34193
서울특별시, 마포구, 용강동, 11140590, 43.2, 20260
서울특별시, 마포구, 대흥동, 11140600, 44.9, 14118
서울특별시, 마포구, 염리동, 11140610, 42.8, 15697
서울특별시, 마포구, 신수동, 11140630, 43, 21768
서울특별시, 마포구, 서교동, 11140660, 45.5, 23570
서울특별시, 마포구, 합정동, 11140680, 44.8, 16016
서울특별시, 마포구, 망원1동, 11140690, 44.4, 18912
서울특별시, 마포구, 망원2동, 11140700, 43.7, 17635
서울특별시, 마포구, 연남동, 11140710, 45.3, 14162
서울특별시, 마포구, 성산1동, 11140720, 44.2, 18215
서울특별시, 마포구, 성산2동, 11140730, 43.6, 37608
서울특별시, 마포구, 상암동, 11140740, 42.6, 29244
서울특별시, 마포구, 도화동, 11140750, 44.3, 19823
서울특별시, 마포구, 서강동, 11140760, 43.4, 24812
서울특별시, 마포구, 공덕동, 11140770, 44.4, 34825
서울특별시, 마포구, 아현동, 11140780, 42, 23493
서울특별시, 양천구, 목1동, 11150510, 41.3, 28891
서울특별시, 양천구, 목2동, 11150520, 43, 28255
서울특별시, 양천구, 목3동, 11150530, 43.6, 20603
서울특별시, 양천구, 목4동, 11150540, 42.7, 23979
서울특별시, 양천구, 신월1동, 11150570, 44.7, 19538
서울특별시, 양천구, 신월2동, 11150580, 43.4, 19638
서울특별시, 양천구, 신월3동, 11150590, 44.8, 14408
서울특별시, 양천구, 신월4동, 11150600, 43.4, 17216
서울특별시, 양천구, 신월5동, 11150610, 43.5, 13931
서울특별시, 양천구, 신월6동, 11150620, 41.3, 13218
서울특별시, 양천구, 신월7동, 11150630, 45.5, 18981
서울특별시, 양천구, 신정1동, 11150640, 42.3, 19202
서울특별시, 양천구, 신정2동, 11150650, 42.7, 18515
서울특별시, 양천구, 신정3동, 11150660, 43.1, 47565
서울특별시, 양천구, 신정6동, 11150690, 41.3, 23108
서울특별시, 양천구, 신정7동, 11150700, 43.3, 27569
서울특별시, 양천구, 목5동, 11150710, 41.6, 38535
서울특별시, 양천구, 신정4동, 11150720, 44.3, 31267
서울특별시, 강서구, 염창동, 11160510, 40.8, 39962
서울특별시, 강서구, 등촌1동, 11160520, 43, 23131
서울특별시, 강서구, 등촌2동, 11160530, 43.4, 19277
서울특별시, 강서구, 등촌3동, 11160540, 45.9, 29074
서울특별시, 강서구, 화곡본동, 11160550, 43, 32506
서울특별시, 강서구, 화곡2동, 11160570, 42.9, 17079
서울특별시, 강서구, 화곡3동, 11160580, 44.3, 20412
서울특별시, 강서구, 화곡4동, 11160590, 44.3, 19740
서울특별시, 강서구, 화곡6동, 11160610, 43.6, 23502
서울특별시, 강서구, 화곡8동, 11160630, 43.9, 23284
서울특별시, 강서구, 가양1동, 11160640, 42.5, 32472
서울특별시, 강서구, 가양2동, 11160650, 48.7, 13366
서울특별시, 강서구, 가양3동, 11160660, 47.2, 14340
서울특별시, 강서구, 발산1동, 11160670, 42.2, 34795
서울특별시, 강서구, 공항동, 11160690, 42.6, 29228
서울특별시, 강서구, 방화1동, 11160700, 42.7, 41232
서울특별시, 강서구, 방화2동, 11160710, 45.4, 22116
서울특별시, 강서구, 방화3동, 11160720, 45.9, 21597
서울특별시, 강서구, 화곡1동, 11160730, 44.2, 49398
서울특별시, 강서구, 우장산동, 11160740, 41.9, 40947
서울특별시, 구로구, 신도림동, 11170510, 41.7, 34265
서울특별시, 구로구, 구로1동, 11170520, 41.7, 20070
